vmax,km,k_spont
70.30245965019536,41.44920559742881,0.2994673182809222
65.26117723067738,35.43473518526313,0.21895374461875314
53.498973725778946,9.007228251831352,0.19901676295175175
122.51056868036585,123.16080816270966,0.2586130412513624
350.9331872186015,482.1698433094185,0.23003380147827446
73.48576870995441,24.712253467276266,0.08486988419566964
48.045353453949375,40.31000219865783,0.2997266502639262
130.7503276896578,86.83548607301769,0.15432086024216946
114.97758897018366,125.20144153991659,0.2913655132522482
66.67300949605534,53.22524314851779,0.20024990924053368
87.8004208308534,45.48410772439187,0.21925934775110917
66.70131516737948,8.251769324906574,0.04927430449008662
47.691850825423465,35.51649104327502,0.16813775907554507
47.50043193027373,22.082837462495565,0.1908733330364297
63.83254351717168,45.797333169140664,0.22032269294778128
122.0728386944844,211.29034815421346,0.14825323672676113
63.58029095894062,12.275816852832522,0.28673035897897137
154.7357540269474,148.9233164476659,0.15487758808304236
55.29820835473946,6.032776330303252,0.17715998016770998
65.56427592475282,11.81242939790074,0.13529857741739787
50.077292947007294,4.279548746445608,0.1980877914429565
54.03101418016617,14.231045541610701,0.13867344741634863
115.12353363865925,97.68733652697256,0.1744427173825493
82.73864411734188,17.33359671093791,0.18101926292740345
70.30245965019536,41.44920559742881,0.2994673182809222
73.46703641585677,44.78960247876435,0.22591687287792886
53.16004732476791,6.60904394669795,0.25324548850368783
122.51056868036585,123.16080816270966,0.2586130412513624
271.14161653540447,363.09944571421477,0.196756106962233
72.94638292848255,28.70927643683469,0.08039716856427279
42.67836910939892,48.584536779617466,0.3152775706551468
143.54022158107327,79.65263963526193,0.1410578402662093
108.22581130648827,105.27611787415647,0.27447494691638996
66.67300949605534,53.22524314851779,0.20024990924053368
69.66038957045035,19.07488384336013,0.17178540293728337
66.63808469550436,8.102066753321566,0.047947969893751705
47.691850825423465,35.51649104327502,0.16813775907554507
63.882570304010606,44.87049119211214,0.17631722081915494
63.955428890338645,45.46864348526006,0.2200019819939948
122.0728386944844,211.29034815421346,0.14825323672676113
75.68135435333426,19.69563192873655,0.24686369763328012
174.03023095796624,222.99457240114089,0.15040908217508034
59.89752587105097,15.289409037740077,0.18667692157520113
75.49912246574371,14.257020402047353,0.10351912754534436
50.077292947007294,4.279548746445608,0.1980877914429565
54.01547918855315,14.383353440073334,0.13825276727187533
115.12353363865925,97.68733652697256,0.1744427173825493
85.27981453702539,17.04430153843128,0.18269334316171598
67.25206279289438,64.85565040389947,0.3363767269697031
73.46703641585677,44.78960247876435,0.22591687287792886
53.16004732476791,6.60904394669795,0.25324548850368783
91.5178323177338,82.37625844318804,0.22877047163217473
271.14161653540447,363.09944571421477,0.196756106962233
72.72590377829891,31.197646062853096,0.07646317795397685
42.67836910939892,48.584536779617466,0.3152775706551468
129.49429180095365,75.4549406200833,0.14785410857078093
108.22581130648827,105.27611787415647,0.27447494691638996
77.44471528131882,65.43466782500765,0.21326299800763493
69.08709063401851,9.481414773478818,0.10413281872909852
61.03122988879694,7.48497667345891,0.09159921687651901
47.691850825423465,35.51649104327502,0.16813775907554507
59.883183340871966,40.2263975530277,0.16824946149950298
67.11444032040235,63.151300102577196,0.25119553149112345
126.3153344645739,241.2105299342241,0.15439661546039185
75.68135435333426,19.69563192873655,0.24686369763328012
174.03023095796624,222.99457240114089,0.15040908217508034
48.50004767647989,6.610000772269497,0.16870154523789574
74.41220514303429,16.62487901150305,0.11180072888093176
46.12999216176195,3.0423543716530212,0.19132293086429883
50.701133386616306,11.656909762257362,0.13711930666036337
130.65588929064833,163.263096596461,0.1984665866512631
85.27981453702539,17.04430153843128,0.18269334316171598
67.88595112469434,33.18430914934106,0.2235432505522952
79.47827691644127,59.585462499852284,0.2511491553697084
53.16004732476791,6.60904394669795,0.25324548850368783
91.5178323177338,82.37625844318804,0.22877047163217473
453.6107759032498,717.0747427979389,0.19874087720984532
72.72590377829891,31.197646062853096,0.07646317795397685
45.10529981706136,30.722562753077195,0.24131995522403446
129.49429180095365,75.4549406200833,0.14785410857078093
123.12826157133225,120.85188752162762,0.28112199926513104
77.44471528131882,65.43466782500765,0.21326299800763493
69.08709063401851,9.481414773478818,0.10413281872909852
59.54900586383299,7.610912012212584,0.10805379288103155
50.72706253795988,39.57108335809252,0.19042759094977504
57.463103037795996,21.518006646823924,0.19385220133537817
69.45238603058141,80.07712551734535,0.2659703291620536
111.74484361099711,173.95989282443708,0.16741003785694364
81.84576677430059,17.408752566629325,0.23874552327749157
174.03023095796624,222.99457240114089,0.15040908217508034
48.50004767647989,6.610000772269497,0.16870154523789574
74.41220514303429,16.62487901150305,0.11180072888093176
54.41409149292801,8.091226657201803,0.19806009447871056
50.701133386616306,11.656909762257362,0.13711930666036337
130.65588929064833,163.263096596461,0.1984665866512631
77.93831747516884,14.230290562321386,0.19441708186891057
86.26593379827723,45.008540953517716,0.191758025962363
79.47827691644127,59.585462499852284,0.2511491553697084
55.10705664356004,11.404020247070704,0.22382125996148933
78.01255393031431,48.553087985768975,0.19920538304726573
200.42314862831387,121.70642215945888,0.21690969472509306
72.72590377829891,31.197646062853096,0.07646317795397685
45.10529981706136,30.722562753077195,0.24131995522403446
129.49429180095365,75.4549406200833,0.14785410857078093
123.12826157133225,120.85188752162762,0.28112199926513104
77.44471528131882,65.43466782500765,0.21326299800763493
70.4123353423947,14.734707507824046,0.09288277347612771
59.54900586383299,7.610912012212584,0.10805379288103155
50.88102999382426,29.47350858150504,0.17592096526954054
57.463103037795996,21.518006646823924,0.19385220133537817
69.45238603058141,80.07712551734535,0.2659703291620536
111.74484361099711,173.95989282443708,0.16741003785694364
81.84576677430059,17.408752566629325,0.23874552327749157
174.03023095796624,222.99457240114089,0.15040908217508034
72.12177784707369,17.679204507726084,0.15994610155159855
74.41220514303429,16.62487901150305,0.11180072888093176
54.585087393061976,8.809839321555138,0.20415667568302312
51.346734309916016,12.15563420002241,0.13863131126573097
130.65588929064833,163.263096596461,0.1984665866512631
77.93831747516884,14.230290562321386,0.19441708186891057
83.54336177722266,42.53644943202943,0.19231007455669347
79.47827691644127,59.585462499852284,0.2511491553697084
55.10705664356004,11.404020247070704,0.22382125996148933
88.0694735759643,55.9400872290881,0.20635608017796103
149.72865065397878,90.0144570407572,0.2074583924467944
65.99653646824268,23.985149254313793,0.09026741554961397
55.79418619121252,21.63092194188735,0.15296359767212211
146.6215451747278,105.27119275117182,0.16255356967651335
123.12826157133225,120.85188752162762,0.28112199926513104
77.44471528131882,65.43466782500765,0.21326299800763493
102.48987649630918,45.484496420508094,0.11344430205281636
62.464864443109114,9.950979250985087,0.11527034719089772
42.28023242782096,20.96526408843862,0.1687674802040497
60.064031723390436,23.786820279632614,0.19808317456222935
69.0495222630563,80.78386364129723,0.26762893106137703
94.9771251606533,104.33407831965569,0.20315704897298578
81.84576677430059,17.408752566629325,0.23874552327749157
174.03023095796624,222.99457240114089,0.15040908217508034
74.66302316834093,19.0972986487653,0.16193046573763534
74.41220514303429,16.62487901150305,0.11180072888093176
42.03598378368015,6.1975990111434625,0.2116093212451151
51.346734309916016,12.15563420002241,0.13863131126573097
101.63628536868724,105.24332384942257,0.2054396967505069
77.93831747516884,14.230290562321386,0.19441708186891057
83.54336177722266,42.53644943202943,0.19231007455669347
67.43780051525377,33.23807125231024,0.2402945819678904
62.473507873681385,21.717591977238435,0.2198688932898734
89.27243183012197,59.38995307931037,0.20626913242943648
221.19203560723892,178.1479378371836,0.270409814089935
58.799809393706305,17.545381860476684,0.10996268867180722
55.79418619121252,21.63092194188735,0.15296359767212211
134.09965974023012,105.26440295859783,0.17209512901673285
116.65561720652491,131.09171784555303,0.3057223700972053
77.44471528131882,65.43466782500765,0.21326299800763493
140.2582623454556,119.13026125246628,0.11230236228913897
62.464864443109114,9.950979250985087,0.11527034719089772
42.28023242782096,20.96526408843862,0.1687674802040497
54.61701384331476,10.33367617506539,0.16133663678002882
69.0495222630563,80.78386364129723,0.26762893106137703
94.9771251606533,104.33407831965569,0.20315704897298578
79.06651429320777,15.847255711178425,0.24067145256021136
143.46442342441551,172.54059276967106,0.2118448712420224
82.67789448074129,21.597700662487828,0.16892890734677382
74.41220514303429,16.62487901150305,0.11180072888093176
42.03598378368015,6.1975990111434625,0.2116093212451151
48.34792784311966,9.500176611414036,0.13015794582262297
101.63628536868724,105.24332384942257,0.2054396967505069
77.93831747516884,14.230290562321386,0.19441708186891057
81.70290177064963,48.275844750025605,0.198244458822654
67.43780051525377,33.23807125231024,0.2402945819678904
76.541404868685,46.480858383551734,0.21160157423569378
89.27243183012197,59.38995307931037,0.20626913242943648
221.19203560723892,178.1479378371836,0.270409814089935
61.23113973296648,17.98421427084659,0.11572102815160207
61.32852458075336,29.766919053058587,0.16835141459262737
104.56506937078181,95.32268117414715,0.2030677505366008
102.70801142290378,65.02774629848554,0.26500693481470344
77.44471528131882,65.43466782500765,0.21326299800763493
140.2582623454556,119.13026125246628,0.11230236228913897
61.30308399880267,7.4045085054584785,0.09627824372026034
42.28023242782096,20.96526408843862,0.1687674802040497
59.77934382022803,12.326638932719149,0.1469255127161153
71.97177087101136,82.13029352030037,0.2603501759494255
94.9771251606533,104.33407831965569,0.20315704897298578
79.06651429320777,15.847255711178425,0.24067145256021136
139.98009586445556,160.58792964168697,0.21536337110862275
80.70098801418509,20.337388791478805,0.15364443408671763
74.41220514303429,16.62487901150305,0.11180072888093176
45.359442699343816,8.501886458213013,0.20208168369267218
53.11731622062952,12.715298018692344,0.14035783832364443
104.19705137375928,126.95286766466815,0.2065043237740096
77.93831747516884,14.230290562321386,0.19441708186891057
78.4458708243492,40.41398911983218,0.19066042099051725
78.23813192038111,42.51557595437478,0.2419577078337414
113.90520588311588,79.22707066791882,0.24621441818445508
91.98855026923368,82.2923581067862,0.19856194882952533
231.69892833749694,189.16601676276738,0.274008697771339
61.23113973296648,17.98421427084659,0.11572102815160207
61.32852458075336,29.766919053058587,0.16835141459262737
104.56506937078181,95.32268117414715,0.2030677505366008
102.70801142290378,65.02774629848554,0.26500693481470344
52.41750030213291,44.83305952016648,0.19505011140724235
176.09409835253695,269.4790936936357,0.121074659771861
55.0287367603333,4.152254555385235,0.08242728722770781
42.37902147236492,23.10213049642663,0.1669864040057359
59.77934382022803,12.326638932719149,0.1469255127161153
69.72141607744973,60.933343250258396,0.22199478891094512
77.98571829900575,47.378874192752804,0.1577912414626296
66.71933278379257,12.336489930990325,0.2274337788807306
221.2264195547211,349.7442269729368,0.23640209579637708
80.70098801418509,20.337388791478805,0.15364443408671763
45.64687864967282,3.6423754774919908,0.11141551991315868
41.03092496986808,6.022473642439966,0.19342180872638381
54.89604610077895,14.233916800253068,0.14177440918871412
114.46078413302789,133.04664579246517,0.21348610867619167
77.96052455980426,25.002411064005457,0.1763021881726527
84.91712219075836,57.436922511352314,0.21209635909107508
83.65471955094696,48.69544842077964,0.24159601776752782
125.62843153233123,93.19158849400183,0.2473368627668363
68.70164168783779,48.282266146514814,0.24801041017771158
231.69892833749694,189.16601676276738,0.274008697771339
61.26056022303258,20.943131452207552,0.12960557440928502
54.312599286388796,19.48740073738416,0.11973110326048854
91.00398476060363,96.96805675554137,0.1749096402862821
102.70801142290378,65.02774629848554,0.26500693481470344
53.920362585830105,42.57052743566954,0.19202491304206268
151.38183261689784,158.66304944627436,0.13426934056779072
45.574654268375824,1.6544924531989207,0.06325431371374404
46.798857430872125,26.89678263084715,0.17165535562965603
64.17104264659818,14.220168641399137,0.15179605665307472
69.98012431278639,62.82512808483035,0.22544149430096833
78.1458110807852,49.96191728244209,0.1738149266903426
61.43181592247977,6.735932962987073,0.2488362920926164
152.49444106883078,164.49717638489454,0.23837588634117493
71.4690925759628,11.32337004463637,0.11674741095631581
45.64687864967282,3.6423754774919908,0.11141551991315868
69.81995563433912,24.10941165234745,0.16302687751657188
54.89604610077895,14.233916800253068,0.14177440918871412
79.29554494468165,72.91776723485643,0.3461328796357922
41.21309978358965,4.174766984295618,0.13237019175421036
82.06059636873185,55.50785347121318,0.212711919241971
84.33399615450408,51.913952821762166,0.23451461057501757
147.6156495851047,124.30882651753883,0.23404233029416024
72.35171713913755,48.95042265593331,0.2149925552354541
231.69892833749694,189.16601676276738,0.274008697771339
61.26056022303258,20.943131452207552,0.12960557440928502
61.17387024854598,25.07821405091525,0.14527028172606105
91.25792520097858,96.93477196400387,0.17543418388852794
102.70801142290378,65.02774629848554,0.26500693481470344
53.920362585830105,42.57052743566954,0.19202491304206268
229.35375396356943,297.34018412317687,0.12308994420217018
45.574654268375824,1.6544924531989207,0.06325431371374404
46.362992348233874,10.050646299803635,0.12067137667991361
69.89340252467449,18.245546208777924,0.15876636065590985
68.13934769514037,39.77962259428042,0.1996164197810928
78.1458110807852,49.96191728244209,0.1738149266903426
61.43181592247977,6.735932962987073,0.2488362920926164
142.42445696398556,145.6382257079612,0.23080487315392956
66.03999307287526,9.92157471012507,0.11754250116290037
45.87074366882805,5.392970005965846,0.12128077518590018
73.59991462300354,30.45981802359449,0.1749996786059744
54.89604610077895,14.233916800253068,0.14177440918871412
57.86974098301916,18.44755832029098,0.2179112597866687
41.15084789998203,4.167210605465957,0.1320541685906591
82.06059636873185,55.50785347121318,0.212711919241971
84.33399615450408,51.913952821762166,0.23451461057501757
95.32453346708157,82.72216375673347,0.20085152601550726
62.78964144142248,32.253733897306354,0.24341324938042155
231.69892833749694,189.16601676276738,0.274008697771339
49.82658751242317,14.880301475687084,0.1153802313217867
75.82519293056075,78.90327164907768,0.166201986993479
91.25792520097858,96.93477196400387,0.17543418388852794
80.57951010234625,38.19878484255788,0.18940737434080698
53.920362585830105,42.57052743566954,0.19202491304206268
164.5171163661441,170.29828532573907,0.14363191733452918
56.81151696822077,3.7189970555068386,0.08084274301658913
46.362992348233874,10.050646299803635,0.12067137667991361
62.99198159429867,16.396139960383532,0.15121603585209648
76.81259732191909,47.46294020149449,0.20459997608797603
78.1458110807852,49.96191728244209,0.1738149266903426
62.158868862516165,7.1738847124506515,0.22025829584760154
142.42445696398556,145.6382257079612,0.23080487315392956
66.03999307287526,9.92157471012507,0.11754250116290037
45.87074366882805,5.392970005965846,0.12128077518590018
50.68645842937467,16.817958709082497,0.15125298551479197
60.79075591820415,18.503716062705884,0.1531190352658213
55.453575853276355,19.574182650142156,0.2618625721101907
40.017979599775124,4.208460910603826,0.13778418798475797
90.56943250223976,72.01384405631862,0.24006337900725
84.33399615450408,51.913952821762166,0.23451461057501757
95.32453346708157,82.72216375673347,0.20085152601550726
49.17976777523919,18.877172093649968,0.24567326206827605
176.47441690789933,142.97891299401877,0.26370343960528664
49.82658751242317,14.880301475687084,0.1153802313217867
70.51091276983861,36.57420556912738,0.13862958468388817
91.25792520097858,96.93477196400387,0.17543418388852794
82.05099836060253,32.602598885285445,0.19925659838484533
53.331424285335274,42.835945328503975,0.19460348564082372
91.0152123291827,50.88143937148842,0.12885725002180703
60.96257765268427,5.8214616748808945,0.09530504200899102
46.362992348233874,10.050646299803635,0.12067137667991361
45.92776256440441,4.524361561689381,0.1011454706476475
95.89868089110298,62.669437820018494,0.21697256349469574
75.18552302148754,43.31477411103529,0.17150055237194906
62.158868862516165,7.1738847124506515,0.22025829584760154
142.42445696398556,145.6382257079612,0.23080487315392956
75.060482755896,7.685646276109186,0.10404145898486035
42.42147301577553,5.098071101968148,0.12426864795513792
50.68645842937467,16.817958709082497,0.15125298551479197
63.22945320065508,21.72162985160885,0.15514924805860003
53.35470894716461,16.762023645974924,0.2678717657605954
40.017979599775124,4.208460910603826,0.13778418798475797
123.0262571999367,167.43871334743508,0.22530657484062094
61.83729162166542,19.833468352480736,0.24236168158585353
95.32453346708157,82.72216375673347,0.20085152601550726
49.17976777523919,18.877172093649968,0.24567326206827605
144.85421297654327,127.27293650539879,0.2334114013395148
49.82658751242317,14.880301475687084,0.1153802313217867
